0,0,0,0,1,1840
0,0,0,1,0,222
0,0,0,1,2,44
0,0,0,2,1,108
0,0,1,0,0,507
0,0,1,0,2,134
0,0,1,2,0,62
0,0,1,2,3,17
0,0,1,3,2,15
0,0,2,0,1,167
0,0,2,1,0,32
0,0,2,1,3,5
0,0,2,3,1,19
0,0,3,1,2,4
0,0,3,2,1,21
0,1,0,0,0,218
0,1,0,0,2,54
0,1,0,2,0,19
0,1,0,2,3,8
0,1,0,3,2,6
0,1,2,0,0,65
0,1,2,0,3,12
0,1,2,3,0,5
0,1,2,3,4,2
0,1,2,4,3,1
0,1,3,0,2,7
0,1,3,2,0,6
0,1,4,2,3,1
0,2,0,0,1,86
0,2,0,1,0,21
0,2,0,1,3,10
0,2,0,3,1,12
0,2,1,0,0,95
0,2,1,0,3,30
0,2,1,3,0,14
0,2,1,3,4,3
0,2,1,4,3,1
0,2,3,0,1,17
0,2,3,1,0,10
0,2,3,1,4,3
0,2,3,4,1,1
0,2,4,3,1,1
0,3,0,1,2,6
0,3,0,2,1,12
0,3,1,0,2,20
0,3,1,2,0,8
0,3,1,2,4,2
0,3,2,0,1,28
0,3,2,1,0,6
0,3,2,1,4,3
0,3,4,1,2,1
0,3,4,2,1,1
0,4,1,2,3,1
0,4,2,1,3,1
0,4,2,3,1,3
0,4,3,1,2,1
0,4,3,2,1,2
1,0,0,0,0,448
1,0,0,0,2,177
1,0,0,2,0,71
1,0,0,2,3,26
1,0,0,3,2,32
1,0,2,0,0,107
1,0,2,0,3,50
1,0,2,3,0,22
1,0,2,3,4,6
1,0,2,4,3,4
1,0,3,0,2,33
1,0,3,2,0,14
1,0,3,2,4,1
1,0,3,4,2,1
1,0,4,3,2,1
1,2,0,0,0,84
1,2,0,0,3,31
1,2,0,3,0,5
1,2,3,0,0,43
1,2,3,0,4,2
1,2,3,4,0,13
1,2,3,4,5,184
1,2,3,5,4,92
1,2,4,0,3,1
1,2,4,3,0,2
1,2,4,3,5,122
1,2,4,5,3,80
1,2,5,3,4,54
