0,0,0,0,1,797
0,0,0,1,0,483
0,0,0,1,2,198
0,0,0,2,1,210
0,0,1,0,0,262
0,0,1,0,2,88
0,0,1,2,0,78
0,0,1,2,3,19
0,0,1,3,2,21
0,0,2,0,1,179
0,0,2,1,0,87
0,0,2,1,3,26
0,0,2,3,1,63
0,0,3,1,2,38
0,0,3,2,1,49
0,1,0,0,0,763
0,1,0,0,2,114
0,1,0,2,0,101
0,1,0,2,3,38
0,1,0,3,2,32
0,1,2,0,0,39
0,1,2,0,3,8
0,1,2,3,0,16
0,1,2,4,3,1
0,1,3,0,2,12
0,1,3,2,0,18
0,1,3,2,4,2
0,1,3,4,2,1
0,1,4,2,3,1
0,1,4,3,2,1
0,2,0,0,1,93
0,2,0,1,0,60
0,2,0,1,3,20
0,2,0,3,1,21
0,2,1,0,0,26
0,2,1,0,3,6
0,2,1,3,0,8
0,2,3,0,1,13
0,2,3,1,0,9
0,2,3,1,4,2
0,2,3,4,1,4
0,2,4,1,3,1
0,2,4,3,1,1
0,3,0,1,2,27
0,3,0,2,1,37
0,3,1,0,2,16
0,3,1,2,0,5
0,3,1,4,2,2
0,3,2,0,1,19
0,3,2,1,0,12
0,3,2,1,4,2
0,3,2,4,1,65
0,3,4,1,2,2
0,3,4,2,1,3
0,4,2,1,3,3
0,4,2,3,1,9
0,4,3,2,1,4
1,0,0,0,0,430
1,0,0,0,2,96
1,0,0,2,0,110
1,0,0,2,3,40
1,0,0,3,2,40
1,0,2,0,0,30
1,0,2,0,3,6
1,0,2,3,0,10
1,0,2,3,4,1
1,0,2,4,3,1
1,0,3,0,2,13
1,0,3,2,0,13
1,0,3,2,4,3
1,0,3,4,2,2
1,0,4,2,3,1
1,0,4,3,2,2
1,2,0,0,0,49
1,2,0,0,3,28
1,2,0,3,0,97
1,2,0,3,4,5
1,2,0,4,3,3
1,2,3,0,0,12
1,2,3,4,0,1
1,2,3,4,5,33
1,2,3,5,4,27
1,2,4,0,3,2
1,2,4,3,0,1
1,2,4,3,5,64
1,2,4,5,3,92
1,2,5,3,4,136
1,2,5,4,3,137
1,3,0,0,2,33
1,3,0,2,0,80
1,3,0,2,4,3
1,3,0,4,2,5
1,3,2,0,0,6
1,3,2,0,4,1
1,3,2,4,5,26
1,3,2,5,4,34
1,3,4,2,0,1
1,3,4,2,5,46
1,3,4,5,2,121
1,3,5,2,4,134
1,3,5,4,2,130
1,4,0,2,3,4
1,4,0,3,2,2
1,4,2,0,3,1
1,4,2,3,5,35
1,4,2,5,3,26
1,4,3,0,2,1
1,4,3,2,0,2
1,4,3,2,5,42
1,4,3,5,2,43
1,4,5,2,3,134
1,4,5,3,2,106
1,5,2,3,4,49
1,5,2,4,3,43
1,5,3,2,4,76
1,5,3,4,2,68
1,5,4,2,3,121
1,5,4,3,2,105
2,0,0,0,1,109
2,0,0,1,0,108
2,0,0,1,3,42
2,0,0,3,1,35
2,0,1,0,0,43
2,0,1,0,3,10
2,0,1,3,0,11
2,0,1,4,3,1
2,0,3,0,1,20
2,0,3,1,0,9
2,0,3,1,4,3
2,0,3,4,1,2
2,0,4,1,3,5
2,0,4,3,1,4
2,1,0,0,0,83
2,1,0,0,3,42
2,1,0,3,0,98
2,1,0,3,4,5
2,1,0,4,3,6
2,1,3,0,0,11
2,1,3,0,4,2
2,1,3,4,0,2
2,1,3,4,5,46
2,1,3,5,4,48
2,1,4,0,3,5
2,1,4,3,0,1
2,1,4,3,5,65
2,1,4,5,3,81
