0,0,0,0,1,264
0,0,0,1,0,2428
0,0,0,1,2,251
0,0,0,2,1,100
0,0,1,0,0,328
0,0,1,0,2,66
0,0,1,2,0,188
0,0,1,2,3,32
0,0,1,3,2,17
0,0,2,0,1,53
0,0,2,1,0,417
0,0,2,1,3,85
0,0,2,3,1,18
0,0,3,1,2,98
0,0,3,2,1,15
0,1,0,0,0,788
0,1,0,0,2,262
0,1,0,2,0,287
0,1,0,2,3,83
0,1,0,3,2,96
0,1,2,0,0,110
0,1,2,0,3,24
0,1,2,3,0,28
0,1,2,3,4,217
0,1,2,4,3,181
0,1,3,0,2,34
0,1,3,2,0,47
0,1,3,2,4,262
0,1,3,4,2,249
0,1,4,2,3,439
0,1,4,3,2,437
0,2,0,0,1,128
0,2,0,1,0,468
0,2,0,1,3,140
0,2,0,3,1,35
0,2,1,0,0,91
0,2,1,0,3,25
0,2,1,3,0,30
0,2,1,3,4,219
0,2,1,4,3,129
0,2,3,0,1,26
0,2,3,1,0,92
0,2,3,1,4,396
0,2,3,4,1,145
0,2,4,1,3,565
0,2,4,3,1,216
0,3,0,1,2,94
0,3,0,2,1,30
0,3,1,0,2,19
0,3,1,2,0,33
0,3,1,2,4,214
0,3,1,4,2,111
0,3,2,0,1,10
0,3,2,1,0,57
0,3,2,1,4,436
0,3,2,4,1,91
0,3,4,1,2,409
0,3,4,2,1,182
0,4,1,2,3,220
0,4,1,3,2,114
0,4,2,1,3,403
0,4,2,3,1,94
0,4,3,1,2,380
0,4,3,2,1,131
1,0,0,0,0,34
1,0,0,0,2,5
1,0,0,2,0,33
1,0,0,2,3,6
1,0,2,0,0,11
1,0,2,0,3,2
1,0,2,3,0,6
1,0,2,4,3,1
1,0,3,0,2,6
1,0,3,2,0,5
1,0,4,2,3,6
1,0,4,3,2,1
1,2,0,0,0,11
1,2,0,0,3,5
1,2,0,3,0,3
1,2,0,3,4,2
1,2,3,0,0,1
1,2,3,4,0,1
1,2,3,4,5,20
1,2,3,5,4,11
1,2,4,0,3,1
1,2,4,3,5,15
1,2,4,5,3,17
1,2,5,3,4,17
1,2,5,4,3,27
1,3,0,0,2,5
1,3,0,2,0,3
1,3,2,0,0,4
1,3,2,0,4,1
1,3,2,4,0,1
1,3,2,4,5,20
1,3,2,5,4,9
1,3,4,0,2,1
1,3,4,2,0,2
1,3,4,2,5,10
1,3,4,5,2,14
1,3,5,2,4,20
1,3,5,4,2,12
1,4,0,3,2,1
1,4,2,3,0,1
1,4,2,3,5,11
1,4,2,5,3,9
1,4,3,2,5,20
1,4,3,5,2,6
1,4,5,2,3,20
1,4,5,3,2,9
