0,0,0,0,1,257
0,0,0,1,0,372
0,0,0,1,2,41
0,0,0,2,1,27
0,0,1,0,0,123
0,0,1,0,2,23
0,0,1,2,0,16
0,0,1,2,3,11
0,0,1,3,2,15
0,0,2,0,1,24
0,0,2,1,0,30
0,0,2,1,3,9
0,0,2,3,1,12
0,0,3,1,2,8
0,0,3,2,1,9
0,1,0,0,0,583
0,1,0,0,2,76
0,1,0,2,0,639
0,1,0,2,3,40
0,1,0,3,2,22
0,1,2,0,0,42
0,1,2,0,3,3
0,1,2,3,0,8
0,1,2,3,4,1
0,1,3,0,2,7
0,1,3,2,0,29
0,1,3,2,4,1
0,1,4,2,3,2
0,1,4,3,2,1
0,2,0,0,1,58
0,2,0,1,0,365
0,2,0,1,3,18
0,2,0,3,1,8
0,2,1,0,0,17
0,2,1,0,3,3
0,2,1,3,0,7
0,2,3,0,1,4
0,2,3,1,0,21
0,2,3,1,4,1
0,2,3,4,1,1
0,2,4,1,3,2
0,2,4,3,1,1
0,3,0,1,2,7
0,3,0,2,1,8
0,3,1,0,2,3
0,3,1,2,0,11
0,3,2,0,1,4
0,3,2,1,0,11
0,3,2,4,1,1
0,3,4,1,2,1
0,3,4,2,1,2
0,4,1,3,2,1
0,4,3,2,1,1
1,0,0,0,0,954
1,0,0,0,2,209
1,0,0,2,0,58
1,0,0,2,3,46
1,0,0,3,2,22
1,0,2,0,0,77
1,0,2,0,3,77
1,0,2,3,0,12
1,0,2,3,4,3
1,0,2,4,3,4
1,0,3,0,2,115
1,0,3,2,0,8
1,0,3,2,4,1
1,0,3,4,2,2
1,0,4,3,2,4
1,2,0,0,0,329
1,2,0,0,3,63
1,2,0,3,0,37
1,2,0,4,3,3
1,2,3,0,0,26
1,2,3,0,4,2
1,2,3,4,0,4
1,2,3,4,5,198
1,2,3,5,4,128
1,2,4,0,3,1
1,2,4,3,0,9
1,2,4,3,5,209
1,2,4,5,3,196
1,2,5,3,4,132
1,2,5,4,3,229
1,3,0,0,2,43
1,3,0,2,0,19
1,3,0,2,4,2
1,3,0,4,2,2
1,3,2,0,0,17
1,3,2,0,4,1
1,3,2,4,0,2
1,3,2,4,5,90
1,3,2,5,4,60
1,3,4,0,2,2
1,3,4,2,0,1
1,3,4,2,5,94
1,3,4,5,2,186
1,3,5,2,4,52
1,3,5,4,2,119
1,4,0,2,3,1
1,4,0,3,2,3
1,4,2,0,3,4
1,4,2,3,0,3
1,4,2,3,5,46
1,4,2,5,3,123
1,4,3,0,2,5
1,4,3,2,0,1
1,4,3,2,5,40
1,4,3,5,2,245
1,4,5,2,3,68
1,4,5,3,2,75
1,5,2,3,4,26
1,5,2,4,3,76
1,5,3,2,4,24
1,5,3,4,2,130
1,5,4,2,3,51
1,5,4,3,2,71
2,0,0,0,1,85
2,0,0,1,0,46
2,0,0,1,3,16
2,0,0,3,1,12
2,0,1,0,0,25
2,0,1,0,3,16
2,0,1,3,0,3
2,0,3,0,1,20
2,0,3,1,0,3
2,0,4,1,3,1
2,0,4,3,1,1
2,1,0,0,0,266
2,1,0,0,3,41
2,1,0,3,0,65
2,1,0,3,4,2
2,1,0,4,3,1
2,1,3,0,0,26
2,1,3,0,4,1
2,1,3,4,0,4
2,1,3,4,5,206
2,1,3,5,4,100
2,1,4,0,3,1
2,1,4,3,0,10
2,1,4,3,5,208
2,1,4,5,3,127
2,1,5,3,4,153
2,1,5,4,3,158
2,3,0,0,1,32
2,3,0,1,0,12
2,3,0,1,4,1
2,3,0,4,1,1
2,3,1,0,0,9
2,3,1,4,0,3
2,3,1,4,5,53
2,3,1,5,4,30
2,3,4,0,1,4
2,3,4,1,0,2
2,3,4,1,5,98
2,3,4,5,1,152
2,3,5,1,4,47
2,3,5,4,1,100
2,4,0,1,3,1
2,4,0,3,1,1
2,4,1,3,5,24
2,4,1,5,3,40
2,4,3,0,1,1
2,4,3,1,0,1
2,4,3,1,5,27
2,4,3,5,1,86
2,4,5,1,3,24
2,4,5,3,1,59
2,5,1,3,4,14
2,5,1,4,3,25
2,5,3,1,4,22
2,5,3,4,1,52
2,5,4,1,3,18
2,5,4,3,1,38
