0,0,0,1,0,618
0,0,0,1,2,185
0,0,0,2,1,337
0,0,1,0,0,686
0,0,1,0,2,86
0,0,1,2,0,114
0,0,1,2,3,27
0,0,1,3,2,26
0,0,2,0,1,85
0,0,2,1,0,119
0,0,2,1,3,32
0,0,2,3,1,29
0,0,3,1,2,45
0,0,3,2,1,51
0,1,0,0,0,350
0,1,0,0,2,28
0,1,0,2,0,247
0,1,0,2,3,46
0,1,0,3,2,10
0,1,2,0,0,69
0,1,2,0,3,9
0,1,2,3,0,27
0,1,2,3,4,1
0,1,2,4,3,1
0,1,3,0,2,4
0,1,3,2,0,28
0,1,3,2,4,4
0,1,3,4,2,2
0,1,4,2,3,3
0,1,4,3,2,1
0,2,0,0,1,70
0,2,0,1,0,320
0,2,0,1,3,45
0,2,0,3,1,20
0,2,1,0,0,96
0,2,1,0,3,12
0,2,1,3,0,23
0,2,1,3,4,1
0,2,1,4,3,2
0,2,3,0,1,7
0,2,3,1,0,37
0,2,3,1,4,3
0,2,3,4,1,1
0,2,4,1,3,4
0,2,4,3,1,2
0,3,0,1,2,101
0,3,0,2,1,70
0,3,1,0,2,12
0,3,1,2,0,42
0,3,1,2,4,4
0,3,1,4,2,1
0,3,2,0,1,15
0,3,2,1,0,39
0,3,2,1,4,3
0,3,2,4,1,1
0,3,4,1,2,3
0,3,4,2,1,1
0,4,1,2,3,1
0,4,2,1,3,3
0,4,2,3,1,1
0,4,3,1,2,3
0,4,3,2,1,3
1,0,0,0,0,749
1,0,0,0,2,32
1,0,0,2,0,63
1,0,0,2,3,11
1,0,0,3,2,6
1,0,2,0,0,329
1,0,2,0,3,22
1,0,2,3,0,22
1,0,2,3,4,1
1,0,2,4,3,3
1,0,3,0,2,7
1,0,3,2,0,16
1,0,4,2,3,1
1,0,4,3,2,1
1,2,0,0,0,164
1,2,0,0,3,5
1,2,0,3,0,26
1,2,0,3,4,2
1,2,0,4,3,2
1,2,3,0,0,49
1,2,3,0,4,2
1,2,3,4,0,3
1,2,3,4,5,158
1,2,3,5,4,122
1,2,4,3,0,7
1,2,4,3,5,191
1,2,4,5,3,45
1,2,5,3,4,63
1,2,5,4,3,42
1,3,0,0,2,8
1,3,0,2,0,32
1,3,0,2,4,1
1,3,2,0,0,85
1,3,2,0,4,2
1,3,2,4,0,11
1,3,2,4,5,349
1,3,2,5,4,134
1,3,4,0,2,1
1,3,4,2,0,2
1,3,4,2,5,123
1,3,4,5,2,39
1,3,5,2,4,36
1,3,5,4,2,23
1,4,2,0,3,3
1,4,2,3,0,3
1,4,2,3,5,165
1,4,2,5,3,102
1,4,3,0,2,1
1,4,3,2,0,5
1,4,3,2,5,99
1,4,3,5,2,45
1,4,5,2,3,25
1,4,5,3,2,32
1,5,2,3,4,72
1,5,2,4,3,93
1,5,3,2,4,37
1,5,3,4,2,36
1,5,4,2,3,45
1,5,4,3,2,44
2,0,0,0,1,38
2,0,0,1,0,46
2,0,0,1,3,12
2,0,0,3,1,12
2,0,1,0,0,335
2,0,1,0,3,13
2,0,1,3,0,36
2,0,1,4,3,4
2,0,3,0,1,11
2,0,3,1,0,10
2,0,3,4,1,2
2,0,4,1,3,1
2,0,4,3,1,2
2,1,0,0,0,49
2,1,0,0,3,9
2,1,0,3,0,26
2,1,3,0,0,22
2,1,3,4,0,2
2,1,3,4,5,114
2,1,3,5,4,68
2,1,4,3,0,2
2,1,4,3,5,135
2,1,4,5,3,17
2,1,5,3,4,50
2,1,5,4,3,26
2,3,0,0,1,10
2,3,0,1,0,29
2,3,0,1,4,2
2,3,0,4,1,2
2,3,1,0,0,102
2,3,1,0,4,2
2,3,1,4,0,8
2,3,1,4,5,386
2,3,1,5,4,162
2,3,4,0,1,1
2,3,4,1,0,2
2,3,4,1,5,137
2,3,4,5,1,42
2,3,5,1,4,54
2,3,5,4,1,28
2,4,0,1,3,4
2,4,1,0,3,1
2,4,1,3,0,7
2,4,1,3,5,178
2,4,1,5,3,86
2,4,3,1,0,7
2,4,3,1,5,70
2,4,3,5,1,31
2,4,5,1,3,31
2,4,5,3,1,18
2,5,1,3,4,84
2,5,1,4,3,88
2,5,3,1,4,31
2,5,3,4,1,50
2,5,4,1,3,43
2,5,4,3,1,37
3,0,0,1,2,12
3,0,0,2,1,13
3,0,1,0,2,25
3,0,1,2,0,18
3,0,1,2,4,1
3,0,2,0,1,19
3,0,2,1,0,16
3,0,4,2,1,3
3,1,0,0,2,5
3,1,0,2,0,35
3,1,0,2,4,4
3,1,0,4,2,1
3,1,2,0,0,21
3,1,2,4,0,2
3,1,2,4,5,134
3,1,2,5,4,66
3,1,4,2,0,3
3,1,4,2,5,179
3,1,4,5,2,17
3,1,5,2,4,93
3,1,5,4,2,13
3,2,0,0,1,11
3,2,0,1,0,65
3,2,0,1,4,5
3,2,1,0,0,53
3,2,1,0,4,2
3,2,1,4,0,9
3,2,1,4,5,171
3,2,1,5,4,74
3,2,4,1,0,6
3,2,4,1,5,213
3,2,4,5,1,29
3,2,5,1,4,114
3,2,5,4,1,25
3,4,0,1,2,3
3,4,0,2,1,2
3,4,1,0,2,2
3,4,1,2,0,4
3,4,1,2,5,141
3,4,1,5,2,76
3,4,2,0,1,3
3,4,2,1,0,4
3,4,2,1,5,127
3,4,2,5,1,62
3,4,5,1,2,77
3,4,5,2,1,71
3,5,1,2,4,57
3,5,1,4,2,51
3,5,2,1,4,51
3,5,2,4,1,63
3,5,4,1,2,41
3,5,4,2,1,57
4,0,1,2,3,1
4,0,2,1,3,1
4,0,2,3,1,1
4,0,3,1,2,1
4,0,3,2,1,2
4,1,0,2,3,5
4,1,0,3,2,1
4,1,2,0,3,1
4,1,2,3,0,5
4,1,2,3,5,94
4,1,2,5,3,21
4,1,3,2,0,6
4,1,3,2,5,136
4,1,3,5,2,21
4,1,5,2,3,82
4,1,5,3,2,30
4,2,0,1,3,5
4,2,0,3,1,2
4,2,1,0,3,1
4,2,1,3,0,2
4,2,1,3,5,115
4,2,1,5,3,36
4,2,3,0,1,1
4,2,3,1,0,7
4,2,3,1,5,204
4,2,3,5,1,24
4,2,5,1,3,112
4,2,5,3,1,39
4,3,0,1,2,8
4,3,0,2,1,5
4,3,1,0,2,1
4,3,1,2,0,5
4,3,1,2,5,167
4,3,1,5,2,44
4,3,2,0,1,4
4,3,2,1,0,6
4,3,2,1,5,167
4,3,2,5,1,52
4,3,5,1,2,144
4,3,5,2,1,127
4,5,1,2,3,86
4,5,1,3,2,66
4,5,2,1,3,54
4,5,2,3,1,59
4,5,3,1,2,85
4,5,3,2,1,103
5,1,2,3,4,63
5,1,2,4,3,27
5,1,3,2,4,93
5,1,3,4,2,23
5,1,4,2,3,126
5,1,4,3,2,43
5,2,1,3,4,74
5,2,1,4,3,50
5,2,3,1,4,122
5,2,3,4,1,37
5,2,4,1,3,126
5,2,4,3,1,53
5,3,1,2,4,79
5,3,1,4,2,38
5,3,2,1,4,92
5,3,2,4,1,57
5,3,4,1,2,174
5,3,4,2,1,164
5,4,1,2,3,118
5,4,1,3,2,84
5,4,2,1,3,98
5,4,2,3,1,99
5,4,3,1,2,174
5,4,3,2,1,179
