0,0,0,0,1,971
0,0,0,1,0,223
0,0,0,1,2,33
0,0,0,2,1,78
0,0,1,0,0,1494
0,0,1,0,2,219
0,0,1,2,0,258
0,0,1,2,3,44
0,0,1,3,2,62
0,0,2,0,1,360
0,0,2,1,0,99
0,0,2,1,3,4
0,0,2,3,1,46
0,0,3,1,2,4
0,0,3,2,1,20
0,1,0,0,0,403
0,1,0,0,2,44
0,1,0,2,0,76
0,1,0,2,3,16
0,1,0,3,2,9
0,1,2,0,0,161
0,1,2,0,3,16
0,1,2,3,0,28
0,1,2,3,4,4
0,1,2,4,3,2
0,1,3,0,2,10
0,1,3,2,0,32
0,1,3,2,4,1
0,1,3,4,2,1
0,2,0,0,1,72
0,2,0,1,0,75
0,2,0,1,3,4
0,2,0,3,1,14
0,2,1,0,0,303
0,2,1,0,3,47
0,2,1,3,0,65
0,2,1,3,4,6
0,2,1,4,3,6
0,2,3,0,1,21
0,2,3,1,0,27
0,2,3,4,1,2
0,2,4,3,1,1
0,3,0,1,2,11
0,3,0,2,1,20
0,3,1,0,2,50
0,3,1,2,0,67
0,3,1,2,4,1
0,3,1,4,2,1
0,3,2,0,1,34
0,3,2,1,0,26
0,3,2,4,1,2
0,3,4,2,1,2
0,4,1,2,3,1
0,4,1,3,2,1
0,4,2,1,3,2
0,4,2,3,1,4
0,4,3,1,2,1
1,0,0,0,0,652
1,0,0,0,2,24
1,0,0,2,0,118
1,0,0,2,3,11
1,0,0,3,2,7
1,0,2,0,0,128
1,0,2,0,3,12
1,0,2,3,0,33
1,0,2,4,3,1
1,0,3,0,2,4
1,0,3,2,0,23
1,0,3,2,4,1
1,0,4,2,3,1
1,0,4,3,2,1
1,2,0,0,0,131
1,2,0,0,3,5
1,2,0,3,0,32
1,2,0,3,4,2
1,2,0,4,3,1
1,2,3,0,0,32
1,2,3,4,0,8
1,2,3,4,5,154
1,2,3,5,4,79
1,2,4,0,3,1
1,2,4,3,0,6
1,2,4,3,5,227
1,2,4,5,3,38
1,2,5,3,4,94
1,2,5,4,3,42
1,3,0,0,2,4
1,3,0,2,0,30
1,3,0,2,4,1
1,3,2,0,0,49
1,3,2,0,4,1
1,3,2,4,0,14
1,3,2,4,5,253
1,3,2,5,4,55
1,3,4,0,2,1
1,3,4,2,0,7
1,3,4,2,5,193
1,3,4,5,2,40
1,3,5,2,4,86
1,3,5,4,2,37
1,4,0,2,3,1
1,4,2,3,0,4
1,4,2,3,5,195
1,4,2,5,3,37
1,4,3,0,2,1
1,4,3,2,0,7
1,4,3,2,5,168
1,4,3,5,2,34
1,4,5,2,3,48
1,4,5,3,2,40
1,5,2,3,4,71
1,5,2,4,3,51
1,5,3,2,4,62
1,5,3,4,2,34
