item,partID,flexibility,fluency,sum_MAUI,avg_MAUI,sum_UI95,avg_UI95,sum_UI99,avg_UI99
U2,94963561,3,4,1.200079713033081,0.30001992825827023,1,0.25,1,0.25
U2,95103515,1,1,0.5635711438820247,0.5635711438820247,1,1,0,0
U2,95118470,6,20,9.939717018732562,0.4969858509366281,15,0.75,8,0.4
U2,95328366,1,7,4.160422479075329,0.5943460684393328,6,0.8571428571428571,3,0.42857142857142855
U2,95335919,3,3,0.8946791550418494,0.29822638501394977,1,0.3333333333333333,1,0.3333333333333333
U2,95390519,5,9,3.327819848545237,0.36975776094947077,5,0.5555555555555556,1,0.1111111111111111
U2,95401945,4,5,2.159027500996413,0.43180550019928254,4,0.8,2,0.4
U2,95449643,3,7,3.541849342367477,0.5059784774810682,4,0.5714285714285714,3,0.42857142857142855
U2,95644652,2,2,1.2605619768832204,0.6302809884416102,2,1,1,0.5
U2,95760736,4,7,2.5663611000398565,0.3666230142914081,3,0.42857142857142855,2,0.2857142857142857
U2,95769831,3,5,1.7556795536070147,0.35113591072140293,3,0.6,2,0.4
U2,95860891,1,1,0.4175966520526106,0.4175966520526106,1,1,0,0
U2,95881186,2,2,0.9359306496612196,0.4679653248306098,1,0.5,1,0.5
U2,95890516,4,8,3.2201076125946595,0.40251345157433244,5,0.625,1,0.125
U2,96069276,3,5,2.159027500996413,0.43180550019928254,3,0.6,1,0.2
U2,96426580,2,4,1.541849342367477,0.38546233559186927,2,0.5,1,0.25
U2,96627831,3,6,2.8616978876046235,0.47694964793410394,3,0.5,3,0.5
U2,96670810,2,6,2.5436428856117974,0.42394048093529957,3,0.5,2,0.3333333333333333
U2,96924969,4,4,2.9710043842168194,0.7427510960542049,4,1,4,1
U2,97044880,2,3,1.2303706656038262,0.4101235552012754,1,0.3333333333333333,1,0.3333333333333333
U2,97096867,2,2,0.6579314467915505,0.32896572339577523,1,0.5,0,0
U2,97148344,2,2,1.8274212833798327,0.9137106416899163,2,1,2,1
U2,97200111,2,18,13.507772020725389,0.7504317789291882,18,1,14,0.7777777777777778
U2,97418554,5,7,3.97190115583898,0.56741445083414,6,0.8571428571428571,4,0.5714285714285714
U2,97649442,4,12,6.789159027500997,0.5657632522917497,11,0.9166666666666666,6,0.5
U2,97710976,4,6,1.8443603029095257,0.30739338381825426,2,0.3333333333333333,1,0.16666666666666666
U2,97860649,1,10,7.069748903945795,0.7069748903945795,9,0.9,7,0.7
U2,97981326,3,6,2.4236747708250297,0.40394579513750495,4,0.6666666666666666,2,0.3333333333333333
U2,98147545,1,1,0.2053607014746911,0.2053607014746911,0,0,0,0
U2,98173903,2,6,3.0811080111598246,0.5135180018599708,5,0.8333333333333334,2,0.3333333333333333
U2,98381390,3,6,1.9886408927859707,0.33144014879766176,3,0.5,1,0.16666666666666666
U2,98630759,4,17,8.016141889198884,0.4715377581881697,13,0.7647058823529411,5,0.29411764705882354
U2,98653576,1,3,1.0994420087684336,0.36648066958947784,2,0.6666666666666666,0,0
U2,98699387,1,2,1.8274212833798327,0.9137106416899163,2,1,2,1
U2,98726232,4,5,2.116480669589478,0.42329613391789556,3,0.6,2,0.4
U2,98736839,2,2,0.3654842566759665,0.18274212833798326,0,0,0,0
U2,98889977,2,4,1.1787564766839378,0.29468911917098445,3,0.75,0,0
U2,99024207,2,2,0.6714826624153049,0.3357413312076524,1,0.5,1,0.5
U2,99033787,4,8,3.6668991630131527,0.4583623953766441,5,0.625,2,0.25
U2,99440428,3,4,1.7800916699880431,0.4450229174970108,3,0.75,1,0.25
U2,99506979,2,2,0.45695496213630926,0.22847748106815463,1,0.5,0,0
U2,99567459,3,10,4.370964527700279,0.4370964527700279,7,0.7,3,0.3
U2,99622576,2,3,0.9198884017536868,0.3066294672512289,1,0.3333333333333333,1,0.3333333333333333
U2,99754236,1,2,1.2223993622957354,0.6111996811478677,2,1,1,0.5
U2,99925359,3,5,1.9129135113591071,0.38258270227182145,4,0.8,1,0.2
U2,99944880,4,9,3.45526106018334,0.38391789557592665,6,0.6666666666666666,3,0.3333333333333333
U3,10092748,4,10,6.920544022906228,0.6920544022906228,9,0.9,7,0.7
U3,10181341,3,3,1.9848484848484849,0.6616161616161617,3,1,2,0.6666666666666666
U3,10291599,4,5,2.0962777380100213,0.41925554760200423,4,0.8,1,0.2
U3,10452422,1,3,0.8027916964924838,0.26759723216416126,1,0.3333333333333333,0,0
U3,10463558,3,8,4.221188260558339,0.5276485325697924,7,0.875,4,0.5
U3,10669095,3,4,1.8165115724170842,0.45412789310427104,2,0.5,2,0.5
U3,10670862,1,1,0.9228107850155094,0.9228107850155094,1,1,1,1
U3,10796470,2,5,2.9854450011930327,0.5970890002386066,4,0.8,3,0.6
U3,10856261,3,13,8.16308756859938,0.627929812969183,12,0.9230769230769231,5,0.38461538461538464
U3,10904270,3,3,0.9404676688141255,0.3134892229380418,1,0.3333333333333333,0,0
U3,10966863,2,4,2.9557384872345502,0.7389346218086376,4,1,4,1
U3,10998955,4,7,3.8805774278215224,0.5543682039745031,6,0.8571428571428571,3,0.42857142857142855
U3,11010546,2,9,3.745406824146982,0.4161563137941091,5,0.5555555555555556,3,0.3333333333333333
U3,11051268,1,1,0.09675495108565975,0.09675495108565975,0,0,0,0
U3,11331872,4,8,3.689811500835123,0.46122643760439036,6,0.75,2,0.25
U3,11372951,1,3,0.9451204963015987,0.3150401654338662,2,0.6666666666666666,0,0
U3,11390689,2,3,1.746719160104987,0.5822397200349957,2,0.6666666666666666,1,0.3333333333333333
U3,11545207,2,3,1.3395371033166308,0.44651236777221026,1,0.3333333333333333,1,0.3333333333333333
U3,11609688,2,3,1.3878549272250058,0.46261830907500195,2,0.6666666666666666,2,0.6666666666666666
U3,11631264,1,1,0.390598902409926,0.390598902409926,1,1,0,0
U3,11659791,3,5,2.8236697685516585,0.5647339537103317,4,0.8,3,0.6
U3,11708310,2,2,0.494750656167979,0.2473753280839895,1,0.5,0,0
U3,11717897,2,5,3.4578859460749225,0.6915771892149845,4,0.8,4,0.8
U3,11925747,2,4,1.952755905511811,0.4881889763779528,4,1,2,0.5
U3,12111018,1,1,0.5106179909329516,0.5106179909329516,1,1,0,0
U3,12138126,2,7,3.904080171796707,0.5577257388281011,5,0.7142857142857143,3,0.42857142857142855
U3,12157740,2,5,1.7514912908613696,0.3502982581722739,2,0.4,1,0.2
U3,12211745,1,1,0.03376282510140778,0.03376282510140778,0,0,0,0
U3,12397215,5,28,13.79277022190408,0.49259893649657427,21,0.75,8,0.2857142857142857
U3,12398025,2,2,0.39763779527559057,0.19881889763779528,0,0,0,0
U3,12418187,2,2,0.6651157241708423,0.33255786208542115,1,0.5,0,0
U3,12428410,3,5,1.5962777380100215,0.3192555476020043,2,0.4,1,0.2
U3,12483965,1,4,2.1132188021951803,0.5283047005487951,2,0.5,2,0.5
U3,12645200,3,3,0.9719637318062515,0.3239879106020838,1,0.3333333333333333,1,0.3333333333333333
U3,12876259,1,1,0.35790980672870437,0.35790980672870437,1,1,0,0
U3,12942582,3,4,0.677881173944166,0.1694702934860415,0,0,0,0
U3,13079517,3,7,3.1766881412550703,0.4538125916078672,5,0.7142857142857143,1,0.14285714285714285
U3,13131614,2,3,1.07182056788356,0.35727352262785333,1,0.3333333333333333,1,0.3333333333333333
U3,13167330,1,5,1.2195180147936053,0.24390360295872107,1,0.2,0,0
U3,13169420,2,5,1.7395609639704128,0.3479121927940826,3,0.6,0,0
U3,13211126,2,4,1.9967788117394416,0.4991947029348604,3,0.75,1,0.25
U3,13317608,2,3,1.2757098544500118,0.42523661815000396,2,0.6666666666666666,1,0.3333333333333333
U3,13357561,3,3,1.5733715103793844,0.5244571701264614,2,0.6666666666666666,1,0.3333333333333333
U3,13461749,1,1,0.14662371748985922,0.14662371748985922,0,0,0,0
U3,13488053,4,9,5.277618706752565,0.5864020785280628,7,0.7777777777777778,4,0.4444444444444444
U3,13751919,4,10,4.434979718444286,0.4434979718444286,7,0.7,2,0.2
U3,13835981,3,6,2.826175137198759,0.4710291895331265,5,0.8333333333333334,2,0.3333333333333333
U3,13935730,3,10,5.010260081126223,0.5010260081126223,6,0.6,4,0.4
U3,13946150,2,2,0.7080649009782869,0.35403245048914345,1,0.5,0,0
U3,14024491,1,1,0.3404915294679074,0.3404915294679074,1,1,0,0
U3,14585292,2,4,2.249224528752088,0.562306132188022,3,0.75,2,0.5
U3,14847519,1,1,0.09675495108565975,0.09675495108565975,0,0,0,0
U3,14903293,1,2,1.630637079455977,0.8153185397279885,2,1,2,1
U3,15121427,1,3,1.2020997375328084,0.4006999125109361,3,1,0,0
U3,15204651,2,4,1.7149844905750418,0.42874612264376044,2,0.5,2,0.5
U3,15316811,3,3,1.2046051061799092,0.4015350353933031,1,0.3333333333333333,1,0.3333333333333333
U3,15331938,5,8,6.200429491768074,0.7750536864710093,8,1,6,0.75
U3,15385771,3,5,2.44464328322596,0.48892865664519203,4,0.8,2,0.4
U3,15545914,2,5,3.0854211405392507,0.6170842281078501,4,0.8,4,0.8
U3,15585840,2,3,2.5242185635886423,0.8414061878628808,3,1,3,1
U3,15898793,4,5,2.3591028394178,0.47182056788356,2,0.4,2,0.4
U3,15979437,3,7,3.77905034597948,0.5398643351399257,5,0.7142857142857143,4,0.5714285714285714
U3,15979710,2,2,0.2817943211643999,0.14089716058219995,0,0,0,0
U3,16016222,2,4,1.1283703173466952,0.2820925793366738,1,0.25,1,0.25
U3,16204381,1,2,1.4041994750656168,0.7020997375328084,2,1,2,1
U3,16281127,2,3,1.6379145788594607,0.5459715262864869,3,1,1,0.3333333333333333
U3,16283242,4,10,5.743497971844429,0.5743497971844429,6,0.6,5,0.5
U3,16509909,3,7,4.62133142448103,0.6601902034972901,6,0.8571428571428571,4,0.5714285714285714
U3,16687093,3,5,2.7689095681221665,0.5537819136244333,4,0.8,3,0.6
U3,16729653,2,2,1.0647816750178953,0.5323908375089477,1,0.5,1,0.5
U3,16819699,1,1,0.47172512526843235,0.47172512526843235,1,1,0,0
U3,16824735,2,3,1.9486995943688856,0.6495665314562952,3,1,2,0.6666666666666666
U3,16880593,3,5,2.6746599856836077,0.5349319971367216,4,0.8,3,0.6
U3,16906699,2,3,1.2981388690050106,0.43271295633500356,2,0.6666666666666666,1,0.3333333333333333
U3,16960049,2,9,3.489143402529229,0.3876826002810254,5,0.5555555555555556,2,0.2222222222222222
U3,17116861,2,3,1.175375805297065,0.3917919350990217,1,0.3333333333333333,1,0.3333333333333333
U3,17180250,2,3,1.2253638749701743,0.4084546249900581,2,0.6666666666666666,0,0
U3,17237155,2,2,0.9120734908136483,0.45603674540682415,1,0.5,1,0.5
U3,17359263,2,5,1.873180625149129,0.3746361250298258,2,0.4,2,0.4
U3,17406806,2,3,1.7293008828441898,0.5764336276147299,2,0.6666666666666666,1,0.3333333333333333
U3,17523206,1,1,0.09675495108565975,0.09675495108565975,0,0,0,0
U3,17636462,2,2,0.6595084705320926,0.3297542352660463,1,0.5,0,0
U3,17661094,2,4,1.3637556669052733,0.3409389167263183,2,0.5,0,0
U3,17731717,1,3,1.6142925316153662,0.5380975105384554,3,1,1,0.3333333333333333
U3,17853604,1,4,1.8315437842996898,0.45788594607492245,4,1,1,0.25
U3,18111302,3,4,2.336196611787163,0.5840491529467907,3,0.75,3,0.75
U3,18336996,2,3,0.9899785254115963,0.3299928418038654,1,0.3333333333333333,1,0.3333333333333333
U3,18449061,2,6,3.4053925077547125,0.5675654179591187,4,0.6666666666666666,3,0.5
U3,18513076,3,4,1.3245048914340254,0.33112622285850635,2,0.5,1,0.25
U3,18595102,2,5,3.1362443330947265,0.6272488666189453,4,0.8,3,0.6
U3,18598612,2,2,0.7584108804581245,0.3792054402290623,1,0.5,1,0.5
U3,18607291,3,4,1.8945359102839416,0.4736339775709854,3,0.75,1,0.25
U3,18610650,2,3,0.5409210212359818,0.18030700707866062,0,0,0,0
U3,18775629,3,7,2.95299451204963,0.4218563588642329,3,0.42857142857142855,2,0.2857142857142857
U3,18904062,2,4,2.2912192794082555,0.5728048198520639,3,0.75,2,0.5
U3,19013676,1,3,1.5462896683369123,0.5154298894456374,2,0.6666666666666666,1,0.3333333333333333
U3,19064020,1,10,6.423287998091148,0.6423287998091147,10,1,4,0.4
U3,19113653,3,5,1.6206156048675735,0.3241231209735147,2,0.4,0,0
U3,19168921,3,6,4.001193032689096,0.6668655054481826,4,0.6666666666666666,4,0.6666666666666666
U3,19191494,3,4,2.415175375805297,0.6037938439513243,3,0.75,2,0.5
U3,19296629,2,6,3.227511333810546,0.5379185556350911,4,0.6666666666666666,2,0.3333333333333333
U3,19557274,2,3,1.4402290622763063,0.4800763540921021,2,0.6666666666666666,1,0.3333333333333333
U3,19650161,1,1,0.3404915294679074,0.3404915294679074,1,1,0,0
U3,19744521,4,6,2.406346933905989,0.40105782231766485,3,0.5,1,0.16666666666666666
U3,19862158,1,1,0.6294440467668814,0.6294440467668814,1,1,1,1
U3,19883708,2,3,1.6022429014554997,0.5340809671518333,2,0.6666666666666666,2,0.6666666666666666
U3,19978101,3,10,6.559890240992603,0.6559890240992603,8,0.8,8,0.8
U3,20038333,5,11,4.832140300644237,0.4392854818767489,8,0.7272727272727273,2,0.18181818181818182
U3,20106780,2,2,0.9120734908136483,0.45603674540682415,1,0.5,1,0.5
U3,20151422,2,3,1.088642328799809,0.36288077626660303,2,0.6666666666666666,0,0
U3,20210755,2,5,1.8457408732999283,0.3691481746599857,3,0.6,1,0.2
U3,20270169,1,4,1.6918396564065854,0.42295991410164635,2,0.5,2,0.5
U3,20501522,2,4,2.667979002624672,0.666994750656168,3,0.75,3,0.75
U3,20533087,3,4,1.7772607969458363,0.44431519923645907,3,0.75,1,0.25
U3,20564348,3,3,1.053328561202577,0.35110952040085897,1,0.3333333333333333,1,0.3333333333333333
U3,20588697,2,2,0.13051777618706753,0.06525888809353377,0,0,0,0
U3,20635410,2,4,2.0644237652111666,0.5161059413027916,2,0.5,2,0.5
U3,20738082,2,2,0.9120734908136483,0.45603674540682415,1,0.5,1,0.5
U3,20755211,1,4,3.199117155810069,0.7997792889525173,4,1,4,1
U3,20771213,2,3,1.0458124552612742,0.3486041517537581,2,0.6666666666666666,0,0
U3,20831211,2,3,1.0095442615127654,0.3365147538375885,1,0.3333333333333333,1,0.3333333333333333
U3,20831489,1,1,0.03376282510140778,0.03376282510140778,0,0,0,0
U3,21085861,1,2,0.3316630875685994,0.1658315437842997,0,0,0,0
U3,21157246,3,5,0.9095681221665474,0.18191362443330947,0,0,0,0
U3,21171864,2,2,0.6632068718682892,0.3316034359341446,1,0.5,1,0.5
U3,21181806,3,12,6.42257217847769,0.5352143482064742,6,0.5,6,0.5
U3,21301686,2,3,1.540563111429253,0.5135210371430844,2,0.6666666666666666,1,0.3333333333333333
U3,21713946,2,9,6.347769028871391,0.705307669874599,9,1,6,0.6666666666666666
U3,21792846,1,1,0.520997375328084,0.520997375328084,1,1,0,0
U3,21946969,1,3,1.6769267477928895,0.5589755825976298,3,1,1,0.3333333333333333
U3,22255793,1,1,0.03376282510140778,0.03376282510140778,0,0,0,0
U3,22264090,2,2,1.1066571224051538,0.5533285612025769,2,1,1,0.5
U3,22272054,3,4,0.9446432832259604,0.2361608208064901,2,0.5,0,0
U3,22292741,1,4,0.9656406585540444,0.2414101646385111,1,0.25,0,0
U3,22311581,2,3,1.1715581006919589,0.39051936689731964,2,0.6666666666666666,1,0.3333333333333333
U3,22425505,2,2,0.13051777618706753,0.06525888809353377,0,0,0,0
U3,22445007,1,3,0.597232164161298,0.19907738805376599,0,0,0,0
U3,22567403,3,6,3.3426389883082797,0.5571064980513799,4,0.6666666666666666,3,0.5
U3,22837508,2,4,1.7238129324743499,0.43095323311858746,2,0.5,1,0.25
U3,22904404,3,3,1.2764256740634694,0.4254752246878231,2,0.6666666666666666,0,0
U3,23121994,1,1,0.14662371748985922,0.14662371748985922,0,0,0,0
U3,23438826,1,1,0.6113099498926271,0.6113099498926271,1,1,0,0
U3,23480181,3,13,6.419350990217132,0.4937962300167025,9,0.6923076923076923,4,0.3076923076923077
U3,23793463,2,3,1.754951085659747,0.5849836952199157,3,1,2,0.6666666666666666
U3,23874702,1,1,0.9228107850155094,0.9228107850155094,1,1,1,1
U3,23980141,1,1,0.9228107850155094,0.9228107850155094,1,1,1,1
U3,23985235,4,4,2.1523502743975182,0.5380875685993796,3,0.75,2,0.5
U3,23999140,1,1,0.09675495108565975,0.09675495108565975,0,0,0,0
U3,24211189,2,8,4.878310665712241,0.6097888332140301,7,0.875,5,0.625
U3,24250104,2,2,0.13051777618706753,0.06525888809353377,0,0,0,0
U3,24316171,2,2,0.6368408494392747,0.31842042471963733,1,0.5,0,0
U3,24436120,2,6,2.2411119064662373,0.3735186510777062,4,0.6666666666666666,1,0.16666666666666666
U3,24700354,2,3,1.42543545693152,0.47514515231050664,2,0.6666666666666666,1,0.3333333333333333
U3,24724915,2,3,0.9335480792173705,0.31118269307245683,2,0.6666666666666666,0,0
U3,24802850,2,2,0.7969458363159151,0.39847291815795755,1,0.5,1,0.5
U3,24871846,1,1,0.03376282510140778,0.03376282510140778,0,0,0,0
U3,25015829,2,4,2.2197566213314244,0.5549391553328561,3,0.75,2,0.5
U3,25033845,2,2,0.9058697208303508,0.4529348604151754,1,0.5,0,0
U3,25044406,2,3,1.6807444523979957,0.5602481507993319,2,0.6666666666666666,1,0.3333333333333333
U3,25096960,4,10,5.448460987831067,0.5448460987831066,8,0.8,5,0.5
U3,25156244,1,1,0.3746122643760439,0.3746122643760439,1,1,0,0
U3,25161950,1,1,0.35790980672870437,0.35790980672870437,1,1,0,0
U3,25327766,3,5,1.93092340730136,0.38618468146027196,3,0.6,1,0.2
U3,26048904,2,4,2.491171558100692,0.622792889525173,4,1,2,0.5
U3,26197707,4,6,3.1500835122882367,0.5250139187147062,5,0.8333333333333334,2,0.3333333333333333
U3,26458554,2,8,5.001193032689096,0.625149129086137,6,0.75,4,0.5
U3,26530234,4,5,2.622643760439036,0.5245287520878071,4,0.8,1,0.2
U3,26534356,3,6,3.4818659031257457,0.5803109838542909,6,1,2,0.3333333333333333
U3,26883069,3,7,2.217728465759962,0.31681835225142313,3,0.42857142857142855,0,0
U3,26985971,2,2,0.39167263183011214,0.19583631591505607,1,0.5,0,0
U3,27011024,2,6,3.810188499164877,0.6350314165274795,4,0.6666666666666666,4,0.6666666666666666
U3,27041200,5,14,6.598783106657122,0.47134165047550874,9,0.6428571428571429,5,0.35714285714285715
U3,27047556,1,6,2.359937962300167,0.3933229937166945,3,0.5,1,0.16666666666666666
U3,27320564,2,5,1.4829396325459316,0.2965879265091863,2,0.4,0,0
U3,27411237,4,5,2.8342877594846096,0.5668575518969219,4,0.8,2,0.4
U3,27560026,2,2,0.6632068718682892,0.3316034359341446,1,0.5,1,0.5
U3,27637402,1,3,1.3500357909806728,0.45001193032689096,1,0.3333333333333333,1,0.3333333333333333
U3,27743568,2,12,6.7529229300882845,0.562743577507357,9,0.75,5,0.4166666666666667
U3,27743780,2,2,0.7969458363159151,0.39847291815795755,1,0.5,1,0.5
U3,27790775,2,3,0.8937007874015748,0.2979002624671916,1,0.3333333333333333,1,0.3333333333333333
U3,28019438,3,5,1.437604390360296,0.28752087807205917,2,0.4,0,0
U3,28081277,3,5,2.6445955619183965,0.5289191123836793,4,0.8,2,0.4
U3,28281303,3,7,4.872226198997852,0.6960323141425503,7,1,5,0.7142857142857143
U3,28288231,2,3,2.0075161059413027,0.6691720353137676,3,1,1,0.3333333333333333
U3,28599868,1,2,0.3913147220233834,0.1956573610116917,0,0,0,0
U3,28671043,1,4,1.9766165592937246,0.49415413982343115,3,0.75,1,0.25
U3,28808983,3,4,2.3218802195180146,0.5804700548795036,3,0.75,2,0.5
U3,28825165,2,3,0.5409210212359818,0.18030700707866062,0,0,0,0
U3,28863716,2,2,0.13051777618706753,0.06525888809353377,0,0,0,0
U3,28900889,2,2,0.39167263183011214,0.19583631591505607,1,0.5,0,0
U3,28932973,1,1,0.3404915294679074,0.3404915294679074,1,1,0,0
U3,28982752,3,4,0.7245287520878072,0.1811321880219518,0,0,0,0
U3,29091592,2,6,1.9083750894774516,0.3180625149129086,2,0.3333333333333333,0,0
U3,29186730,1,5,3.180386542591267,0.6360773085182534,4,0.8,3,0.6
U3,29204655,4,11,5.706036745406824,0.5187306132188022,8,0.7272727272727273,4,0.36363636363636365
U3,29630890,1,2,0.314364113576712,0.157182056788356,0,0,0,0
U3,29640050,1,2,1.6859937962300167,0.8429968981150083,2,1,2,1
U3,29778056,1,3,0.8044619422572178,0.26815398075240593,1,0.3333333333333333,0,0
U3,29856893,3,8,3.274278215223097,0.4092847769028871,4,0.5,2,0.25
U3,29895761,3,8,3.9343832020997374,0.49179790026246717,6,0.75,2,0.25
U3,29915985,3,5,4.614053925077547,0.9228107850155094,5,1,5,1
U3,30006367,2,3,0.34311620138391796,0.11437206712797265,0,0,0,0
U3,30043422,3,8,3.363517060367454,0.42043963254593175,5,0.625,1,0.125
U3,30211207,1,1,0.3404915294679074,0.3404915294679074,1,1,0,0
U3,30291580,2,2,1.0522548317823908,0.5261274158911954,2,1,1,0.5
U3,30370553,1,2,0.6561679790026247,0.32808398950131235,1,0.5,0,0
U3,30381352,2,6,2.223455022667621,0.3705758371112702,2,0.3333333333333333,1,0.16666666666666666
U3,30443275,3,8,3.774039608685278,0.47175495108565974,5,0.625,4,0.5
U3,30519718,2,3,2.013242662848962,0.6710808876163207,3,1,2,0.6666666666666666
U3,30576094,1,3,0.5460510617990934,0.1820170205996978,0,0,0,0
U3,30625736,1,1,0.4261512765449773,0.4261512765449773,1,1,0,0
U3,30631482,2,2,0.13051777618706753,0.06525888809353377,0,0,0,0
U3,31049837,1,1,0.09675495108565975,0.09675495108565975,0,0,0,0
U3,31155613,2,3,1.4429730374612264,0.4809910124870755,2,0.6666666666666666,1,0.3333333333333333
U3,31678003,2,4,2.8743736578382246,0.7185934144595562,3,0.75,3,0.75
U3,31684918,3,4,1.755786208542114,0.4389465521355285,3,0.75,2,0.5
U3,31812440,2,5,1.680625149129086,0.3361250298258172,2,0.4,1,0.2
U3,32148523,3,8,3.559293724648055,0.4449117155810069,5,0.625,3,0.375
U3,32262733,3,6,2.9757814364113577,0.4959635727352263,5,0.8333333333333334,2,0.3333333333333333
U3,32363935,2,2,1.6213314244810308,0.8106657122405154,2,1,2,1
U3,32403350,3,4,2.692197566213314,0.6730493915533285,3,0.75,3,0.75
U3,32511634,1,5,2.745048914340253,0.5490097828680506,4,0.8,2,0.4
U3,32561264,4,24,16.595442615127656,0.691476775630319,20,0.8333333333333334,17,0.7083333333333334
U3,32641954,2,6,3.825101407778573,0.6375169012964289,5,0.8333333333333334,4,0.6666666666666666
U3,32648968,2,5,3.773801002147459,0.7547602004294918,5,1,4,0.8
U3,32695087,3,5,0.6177523264137438,0.12355046528274875,0,0,0,0
U3,32716418,2,2,0.8490813648293963,0.42454068241469817,1,0.5,1,0.5
U3,32723065,1,4,2.5885230255308995,0.6471307563827249,4,1,3,0.75
U3,32725290,3,4,1.8561202576950608,0.4640300644237652,3,0.75,1,0.25
U3,32905833,1,2,0.8942973037461226,0.4471486518730613,2,1,0,0
U3,33169488,2,6,3.481150083512288,0.5801916805853814,5,0.8333333333333334,4,0.6666666666666666
U3,33445422,1,2,0.7593653066094012,0.3796826533047006,1,0.5,1,0.5
U3,33566714,3,5,2.081245526127416,0.4162491052254832,4,0.8,1,0.2
U3,33602703,2,4,2.3136482939632543,0.5784120734908136,3,0.75,2,0.5
U3,33737091,1,1,0.6294440467668814,0.6294440467668814,1,1,1,1
U3,33737973,1,2,1.3023144834168456,0.6511572417084228,2,1,1,0.5
U3,33876433,3,5,3.288713910761155,0.657742782152231,5,1,3,0.6
U3,33982536,1,2,0.7151037938439513,0.35755189692197564,2,1,0,0
U3,34000848,1,1,0.03376282510140778,0.03376282510140778,0,0,0,0
U3,34007163,2,2,0.13051777618706753,0.06525888809353377,0,0,0,0
U3,34123078,2,2,0.24636125029825817,0.12318062514912909,0,0,0,0
U3,34184704,2,2,0.13051777618706753,0.06525888809353377,0,0,0,0
U3,34263940,3,6,2.7884753042233354,0.46474588403722256,4,0.6666666666666666,3,0.5
U3,34315648,3,4,2.7670007158196133,0.6917501789549033,4,1,3,0.75
U3,34390645,2,6,2.149725602481508,0.35828760041358465,2,0.3333333333333333,1,0.16666666666666666
U3,34440096,3,3,0.7418277260796946,0.24727590869323154,1,0.3333333333333333,0,0
U3,34496562,2,3,1.421259842519685,0.473753280839895,3,1,1,0.3333333333333333
U3,34500041,2,2,1.2913385826771653,0.6456692913385826,2,1,2,1
U3,34688696,1,4,1.8552851348126937,0.46382128370317344,2,0.5,2,0.5
U3,34726473,2,7,3.3370317346695297,0.47671881923850423,4,0.5714285714285714,3,0.42857142857142855
U3,34728627,3,8,3.8809353376282507,0.48511691720353134,6,0.75,2,0.25
U3,34780016,2,2,0.9565736101169172,0.4782868050584586,1,0.5,1,0.5
U3,35111401,1,3,2.768432355046528,0.9228107850155093,3,1,3,1
U3,35343885,2,8,4.862562634216177,0.6078203292770221,7,0.875,3,0.375
U3,35391234,1,1,0.03376282510140778,0.03376282510140778,0,0,0,0
U3,35407102,2,4,2.4197089000238607,0.6049272250059652,4,1,2,0.5
U3,35426847,2,6,3.7827487473156762,0.6304581245526127,6,1,3,0.5
U3,35523113,2,3,2.6609401097590073,0.8869800365863357,3,1,3,1
U3,35734397,3,15,10.644834168456216,0.7096556112304143,14,0.9333333333333333,12,0.8
U3,35738256,2,3,0.8266523502743975,0.27555078342479916,1,0.3333333333333333,0,0
U3,35742058,3,5,1.8042233357193986,0.36084466714387975,2,0.4,1,0.2
U3,35820728,2,4,2.2794082557862083,0.5698520639465521,4,1,2,0.5
U3,35835645,3,4,1.3691243140062037,0.34228107850155093,2,0.5,0,0
U3,35874066,2,3,0.9577666428060129,0.3192555476020043,1,0.3333333333333333,1,0.3333333333333333
U3,35949630,1,3,1.3509902171319494,0.4503300723773165,2,0.6666666666666666,1,0.3333333333333333
U3,36238848,2,3,1.7695060844667143,0.5898353614889048,2,0.6666666666666666,2,0.6666666666666666
U3,36268477,1,1,0.2125984251968504,0.2125984251968504,0,0,0,0
U3,36310889,2,2,0.13051777618706753,0.06525888809353377,0,0,0,0
U3,36421566,4,9,5.658792650918635,0.6287547389909593,7,0.7777777777777778,5,0.5555555555555556
U3,36423008,1,3,2.449176807444524,0.8163922691481748,3,1,3,1
U3,36433313,1,2,1.1036745406824147,0.5518372703412073,2,1,1,0.5
U3,36551840,3,3,1.9423765211166786,0.6474588403722262,2,0.6666666666666666,2,0.6666666666666666
U3,36615353,1,1,0.3746122643760439,0.3746122643760439,1,1,0,0
U3,36618657,1,3,1.879026485325698,0.6263421617752326,2,0.6666666666666666,2,0.6666666666666666
U3,36843691,1,5,2.3264137437365786,0.46528274874731573,4,0.8,0,0
U3,36875281,2,4,2.2247673586256265,0.5561918396564066,4,1,2,0.5
U3,36946783,3,4,1.8686471009305654,0.46716177523264135,3,0.75,2,0.5
U3,36997838,3,6,3.077905034597948,0.5129841724329913,4,0.6666666666666666,2,0.3333333333333333
U3,37240611,1,4,2.7128370317346695,0.6782092579336674,4,1,2,0.5
U3,37480222,3,10,7.086494869959437,0.7086494869959437,10,1,6,0.6
U3,37515110,2,6,3.183727034120735,0.53062117235345585,6,1,1,0.16666666666666666
U3,37528422,1,3,0.6122643760439036,0.20408812534796786,0,0,0,0
U3,37572245,4,6,2.529825817227392,0.42163763620456535,3,0.5,2,0.3333333333333333
U3,37635052,2,6,4.0340014316392265,0.6723335719398711,6,1,4,0.6666666666666666
U3,37757151,2,4,1.7817943211643998,0.44544858029109996,2,0.5,2,0.5
